customer_id,snapshot_month,age,income,months_on_book,utilisation_ratio,missed_payments_6m,payment_ratio,max_dpd_12m,cibil_score,num_enquiries_6m,num_active_trades,bad_flag
OOT008291,01-09-2022,61,88000,8,0.5719,0,1.2489,60,581,4,3,0
OOT008292,01-09-2022,30,32000,57,0.5161,1,1.2009,0,735,5,5,0
OOT008293,01-09-2022,45,62000,18,0.3814,2,0.7869,0,578,3,15,0
OOT008294,01-09-2022,33,43000,8,0.1237,5,1.4955,0,632,3,11,0
OOT008295,01-09-2022,63,34000,70,0.4918,0,0.4941,0,656,2,14,0
OOT008296,01-09-2022,52,54000,61,0.4828,0,0.6238,0,691,5,12,0
OOT008297,01-09-2022,64,83000,60,0.7581,1,0.9668,0,607,2,5,0
OOT008298,01-09-2022,37,27000,18,0.817,1,1.9113,30,732,2,15,0
OOT008299,01-09-2022,49,111000,20,0.2325,0,1.6142,30,631,1,16,0
OOT008300,01-09-2022,37,107000,23,0.4922,0,0.8995,0,727,3,1,0
OOT008301,01-09-2022,34,70000,23,0.6728,0,0.9395,120,620,3,6,1
OOT008302,01-09-2022,40,47000,71,0.2441,0,0.7047,0,688,1,8,0
OOT008303,01-09-2022,35,66000,68,0.1424,0,0.5594,30,589,0,14,0
OOT008304,01-09-2022,44,42000,64,0.6497,2,0.8955,0,727,4,11,1
OOT008305,01-09-2022,33,50000,36,0.6016,0,0.3932,0,711,4,12,0
OOT008306,01-09-2022,24,58000,46,0.6166,0,0.6521,0,667,2,7,0
OOT008307,01-09-2022,58,69000,46,0.2211,0,2.4394,0,586,0,4,0
OOT008308,01-09-2022,30,51000,11,0.1121,0,0.471,0,641,4,7,0
OOT008309,01-09-2022,26,106000,54,0.7603,2,0.6751,0,563,1,1,0
OOT008310,01-09-2022,31,84000,68,0.2328,0,1.5543,0,713,0,9,0
OOT008311,01-09-2022,53,82000,31,0.5784,0,1.4993,0,733,1,9,0
OOT008312,01-09-2022,41,99000,19,0.2215,0,0.7859,0,583,2,1,0
OOT008313,01-09-2022,62,81000,21,0.3339,1,0.9032,0,628,1,1,0
OOT008314,01-09-2022,25,25000,59,0.3849,3,0.8754,30,665,0,1,1
OOT008315,01-09-2022,54,73000,15,0.4648,1,1.6363,0,639,5,2,0
OOT008316,01-09-2022,27,77000,40,0.5692,1,1.1937,0,798,2,15,0
OOT008317,01-09-2022,47,41000,20,0.5917,0,0.8025,30,555,0,10,0
OOT008318,01-09-2022,61,63000,41,0.1199,1,1.659,120,740,2,11,0
OOT008319,01-09-2022,51,117000,60,0.316,0,1.1946,0,596,1,4,0
OOT008320,01-09-2022,40,40000,44,0.4319,0,0.6624,30,628,0,14,0
OOT008321,01-09-2022,56,43000,9,0.5075,2,1.385,0,641,1,17,0
OOT008322,01-09-2022,25,24000,25,0.2094,0,1.5171,0,592,1,16,0
OOT008323,01-09-2022,36,65000,47,0.8776,1,0.2193,0,656,0,16,0
OOT008324,01-09-2022,46,39000,56,0.5168,0,0.8133,60,722,3,8,0
OOT008325,01-09-2022,39,51000,49,0.7584,0,0.9573,30,549,0,13,0
OOT008326,01-09-2022,49,26000,7,0.1812,1,2.7913,0,647,2,8,0
OOT008327,01-09-2022,48,52000,13,0.4357,0,0.3099,60,735,4,16,0
OOT008328,01-09-2022,35,50000,27,0.3586,0,0.8021,30,669,2,16,0
OOT008329,01-09-2022,47,75000,66,0.5065,1,0.6214,0,516,3,6,0
OOT008330,01-09-2022,45,26000,49,0.9321,0,1.1091,0,582,0,4,0
OOT008331,01-09-2022,46,100000,60,0.2031,0,1.0013,0,671,1,1,0
OOT008332,01-09-2022,43,42000,66,0.3844,0,0.4566,0,720,2,15,0
OOT008333,01-09-2022,63,31000,20,0.6279,0,0.4234,0,646,1,2,0
OOT008334,01-09-2022,58,49000,31,0.4307,1,1.5142,30,786,4,13,0
OOT008335,01-09-2022,49,55000,58,0.7847,0,1.3355,0,577,2,7,0
OOT008336,01-09-2022,36,42000,6,0.3572,2,0.9819,90,629,3,2,0
OOT008337,01-09-2022,47,124000,36,0.7691,1,0.8421,30,645,2,8,1
OOT008338,01-09-2022,42,35000,48,0.8214,0,1.157,0,646,3,11,0
OOT008339,01-09-2022,52,31000,64,0.3053,1,0.5126,0,665,2,9,0
OOT008340,01-09-2022,56,77000,47,0.213,1,0.5829,0,748,5,10,0
OOT008341,01-09-2022,62,42000,41,0.3845,2,0.7963,0,682,3,7,0
OOT008342,01-09-2022,25,43000,27,0.2798,1,0.9003,0,775,1,9,1
OOT008343,01-09-2022,59,56000,34,0.2696,2,1.0529,0,688,1,1,0
OOT008344,01-09-2022,24,66000,53,0.7595,3,1.495,0,557,1,13,0
OOT008345,01-09-2022,35,50000,27,0.5848,3,0.7402,0,696,3,4,0
OOT008346,01-09-2022,37,42000,67,0.3222,0,0.6465,30,681,2,10,0
OOT008347,01-09-2022,31,32000,40,0.712,0,0.8639,0,580,2,9,1
OOT008348,01-09-2022,49,46000,52,0.6734,0,0.623,0,724,0,10,0
OOT008349,01-09-2022,60,30000,7,0.3865,1,0.7121,0,650,2,2,0
OOT008350,01-09-2022,31,44000,50,0.405,0,0.7558,0,739,1,12,0
OOT008351,01-09-2022,25,44000,68,0.5815,1,1.5943,60,821,6,3,0
OOT008352,01-09-2022,26,53000,21,0.321,0,1.0918,0,627,4,7,0
OOT008353,01-09-2022,38,98000,43,0.5805,0,1.3349,0,712,3,14,0
OOT008354,01-09-2022,58,81000,10,0.417,1,1.6277,0,618,1,8,0
OOT008355,01-09-2022,42,54000,67,0.3085,1,0.8563,30,692,3,12,0
OOT008356,01-09-2022,51,61000,40,0.4483,1,0.9417,0,660,5,1,0
OOT008357,01-09-2022,56,36000,68,0.7455,1,0.4648,60,715,2,7,0
OOT008358,01-09-2022,62,42000,53,0.7131,0,1.0385,0,662,2,4,0
OOT008359,01-09-2022,61,96000,11,0.3451,2,0.8368,60,658,1,12,0
OOT008360,01-09-2022,24,35000,59,0.5022,0,1.1476,0,639,1,9,0
OOT008361,01-09-2022,28,75000,37,0.5357,0,0.9234,60,651,2,13,0
OOT008362,01-09-2022,60,30000,45,0.5757,0,0.3632,30,559,1,10,0
OOT008363,01-09-2022,41,36000,62,0.7729,1,0.6337,30,705,4,9,1
OOT008364,01-09-2022,46,66000,8,0.4984,1,0.839,0,722,1,15,0
OOT008365,01-09-2022,24,40000,68,0.7668,1,1.2905,0,728,3,7,0
OOT008366,01-09-2022,51,80000,23,0.3304,0,1.4226,0,583,2,16,0
OOT008367,01-09-2022,35,48000,41,0.6123,1,0.9323,0,708,1,13,0
OOT008368,01-09-2022,38,30000,60,0.3457,0,0.9708,0,676,3,10,0
OOT008369,01-09-2022,62,44000,62,0.5235,2,0.8023,0,789,1,17,0
OOT008370,01-09-2022,24,68000,69,0.3656,1,1.4634,60,693,1,8,0
OOT008371,01-09-2022,29,38000,67,0.362,0,1.1361,0,648,2,8,0
OOT008372,01-09-2022,32,33000,14,0.3533,1,1.0037,0,600,1,12,0
OOT008373,01-09-2022,38,25000,42,0.7992,1,0.736,0,591,1,16,0
OOT008374,01-09-2022,41,73000,17,0.5361,0,1.9915,0,799,2,13,0
OOT008375,01-09-2022,54,51000,51,0.6096,0,1.1865,30,660,2,16,0
OOT008376,01-09-2022,46,67000,11,0.4557,3,0.9491,0,565,2,15,0
OOT008377,01-09-2022,57,60000,61,0.5925,0,1.8275,0,564,2,15,0
OOT008378,01-09-2022,25,50000,63,0.3627,0,0.8944,60,638,3,10,0
OOT008379,01-09-2022,25,42000,9,0.5101,0,0.4159,0,677,0,3,0
OOT008380,01-09-2022,59,41000,28,0.8681,1,0.9109,0,644,0,8,0
OOT008381,01-09-2022,50,39000,23,0.5133,0,0.9229,0,580,4,14,0
OOT008382,01-09-2022,34,69000,27,0.2388,2,0.5516,30,737,1,13,0
OOT008383,01-09-2022,46,55000,23,0.5755,0,0.8057,30,593,1,12,0
OOT008384,01-09-2022,35,44000,36,0.5982,2,0.6702,30,669,1,14,0
OOT008385,01-09-2022,61,88000,42,0.5463,0,0.9348,30,723,1,1,1
OOT008386,01-09-2022,30,19000,26,0.491,0,0.7719,0,624,1,7,0
OOT008387,01-09-2022,34,26000,52,0.3568,1,0.2433,0,617,3,3,0
OOT008388,01-09-2022,44,107000,36,0.2028,1,0.4985,0,641,2,8,0
OOT008389,01-09-2022,52,22000,55,0.1183,0,0.6347,0,680,2,2,0
OOT008390,01-09-2022,59,95000,37,0.8852,0,1.4021,0,596,2,16,0
OOT008391,01-09-2022,36,54000,14,0.142,0,0.8498,0,641,4,9,0
OOT008392,01-09-2022,31,73000,40,0.4886,0,0.9317,0,638,3,9,0
OOT008393,01-09-2022,50,98000,48,0.3143,1,1.1887,0,593,2,16,0
OOT008394,01-09-2022,31,35000,55,0.499,2,1.2085,0,561,2,8,0
OOT008395,01-09-2022,51,33000,70,0.3392,0,0.9208,0,741,0,17,0
OOT008396,01-09-2022,34,24000,46,0.2832,3,0.8852,60,746,2,8,0
OOT008397,01-09-2022,47,68000,9,0.6698,1,0.8362,0,575,4,6,0
OOT008398,01-09-2022,64,27000,22,0.3262,0,1.4422,30,524,1,6,0
OOT008399,01-09-2022,34,32000,54,0.7894,1,1.2814,0,713,1,4,0
OOT008400,01-09-2022,27,38000,40,0.5694,1,2.1027,0,675,1,8,0
OOT008401,01-09-2022,34,116000,22,0.404,0,1.5554,60,569,1,9,0
OOT008402,01-09-2022,28,37000,50,0.3269,2,1.1318,0,704,0,1,0
OOT008403,01-09-2022,37,36000,18,0.354,1,1.3783,0,734,2,16,0
OOT008404,01-09-2022,24,17000,26,0.1813,1,0.5527,90,693,1,15,0
OOT008405,01-09-2022,36,74000,32,0.9167,0,0.7696,0,703,2,14,0
OOT008406,01-09-2022,63,60000,16,0.153,0,0.5712,0,721,1,14,0
OOT008407,01-09-2022,30,49000,33,0.3245,0,1.1599,0,632,0,2,0
OOT008408,01-09-2022,42,63000,35,0.4306,0,1.0391,180,772,3,8,0
OOT008409,01-09-2022,56,54000,34,0.79,1,0.6128,0,695,3,13,1
OOT008410,01-09-2022,62,38000,20,0.4523,2,0.805,0,591,1,16,0
OOT008411,01-09-2022,53,62000,60,0.5352,1,1.0538,0,654,1,13,0
OOT008412,01-09-2022,25,33000,42,0.5416,0,1.0876,0,781,2,3,0
OOT008413,01-09-2022,25,56000,14,0.1577,0,0.8816,0,578,2,3,0
OOT008414,01-09-2022,50,23000,27,0.2617,0,1.4596,30,690,3,7,0
OOT008415,01-09-2022,62,19000,52,0.3486,1,0.8118,0,740,1,13,1
OOT008416,01-09-2022,28,39000,13,0.7421,1,1.077,0,602,3,13,0
OOT008417,01-09-2022,36,141000,54,0.3229,0,0.7197,0,628,6,12,0
OOT008418,01-09-2022,46,112000,56,0.7678,1,0.6257,90,675,3,11,1
OOT008419,01-09-2022,26,56000,58,0.5218,4,0.9696,0,528,1,13,0
OOT008420,01-09-2022,39,23000,25,0.6412,1,0.8442,0,531,5,7,0
OOT008421,01-09-2022,54,53000,20,0.4743,0,1.4308,0,643,2,6,1
OOT008422,01-09-2022,56,24000,33,0.181,1,1.1271,0,618,1,10,0
OOT008423,01-09-2022,46,44000,26,0.5196,0,2.3412,0,736,2,17,0
OOT008424,01-09-2022,58,19000,62,0.4378,2,1.2748,0,746,1,8,0
OOT008425,01-09-2022,25,93000,26,0.2667,0,0.7656,30,650,0,12,0
OOT008426,01-09-2022,25,75000,68,0.5135,0,2.0274,0,774,1,9,0
OOT008427,01-09-2022,40,15000,37,0.5489,0,0.8618,0,687,3,17,0
OOT008428,01-09-2022,62,37000,31,0.6228,0,1.216,0,598,1,10,0
OOT008429,01-09-2022,29,23000,29,0.5309,1,0.683,0,705,1,13,0
OOT008430,01-09-2022,24,66000,64,0.5968,1,1.0077,0,575,3,1,0
OOT008431,01-09-2022,27,51000,38,0.3252,0,1.1507,0,634,4,14,0
OOT008432,01-09-2022,28,28000,9,0.4338,1,1.2883,60,658,1,3,0
OOT008433,01-09-2022,44,63000,30,0.3075,0,1.2757,0,673,3,16,0
OOT008434,01-09-2022,34,15000,6,0.8451,1,0.9266,0,583,1,5,0
OOT008435,01-09-2022,64,62000,54,0.5652,0,1.079,0,602,3,5,0
OOT008436,01-09-2022,26,44000,30,0.6487,0,0.5773,0,603,3,3,1
OOT008437,01-09-2022,55,73000,65,0.2486,1,0.4076,0,646,3,15,0
OOT008438,01-09-2022,32,33000,68,0.1662,2,0.9078,0,610,2,10,0
OOT008439,01-09-2022,48,48000,59,0.3751,1,2.5061,30,849,1,15,0
OOT008440,01-09-2022,53,26000,48,0.1679,2,0.9714,90,730,0,6,1
OOT008441,01-09-2022,58,93000,53,0.77,0,0.6448,0,729,3,6,0
OOT008442,01-09-2022,40,89000,39,0.2987,2,0.5193,0,644,0,2,0
OOT008443,01-09-2022,30,83000,46,0.264,0,0.6866,0,576,1,1,0
OOT008444,01-09-2022,37,34000,67,0.6619,0,0.6313,0,694,4,15,0
OOT008445,01-09-2022,42,39000,12,0.2176,1,1.2817,0,604,1,13,0
OOT008446,01-09-2022,32,49000,34,0.5109,0,1.0943,0,737,3,5,0
OOT008447,01-09-2022,57,73000,16,0.2028,1,0.8762,0,712,2,11,0
OOT008448,01-09-2022,51,72000,23,0.419,0,0.7976,30,700,1,13,0
OOT008449,01-09-2022,42,53000,25,0.4409,0,0.6616,0,698,0,14,0
OOT008450,01-09-2022,57,72000,59,0.5914,0,1.242,0,607,3,3,0
OOT008451,01-09-2022,40,32000,24,0.3898,3,0.547,0,706,2,16,0
OOT008452,01-09-2022,47,92000,7,0.6327,1,0.8102,0,652,0,4,0
OOT008453,01-09-2022,44,156000,9,0.269,1,0.9102,0,598,2,9,0
OOT008454,01-09-2022,42,42000,47,0.1823,1,0.98,0,629,2,4,0
OOT008455,01-09-2022,64,39000,49,0.186,1,0.7592,0,724,1,4,0
OOT008456,01-09-2022,24,53000,27,0.7285,0,1.3122,30,571,5,6,0
OOT008457,01-09-2022,62,59000,13,0.3049,1,2.2604,120,804,0,14,0
OOT008458,01-09-2022,31,140000,15,0.3699,0,1.2623,0,662,1,17,0
OOT008459,01-09-2022,58,24000,46,0.3374,0,0.5129,0,607,1,9,0
OOT008460,01-09-2022,51,50000,59,0.7047,0,1.3837,0,692,4,14,0
OOT008461,01-09-2022,59,40000,34,0.682,0,1.5944,0,624,2,17,0
OOT008462,01-09-2022,56,33000,39,0.8557,0,0.9636,0,598,1,2,0
OOT008463,01-09-2022,49,76000,67,0.2501,0,0.52,0,674,3,15,0
OOT008464,01-09-2022,44,47000,64,0.684,0,1.0943,0,692,2,1,0
OOT008465,01-09-2022,53,59000,71,0.4041,0,1.0258,0,627,1,15,0
OOT008466,01-09-2022,30,46000,15,0.4004,0,0.6827,0,759,0,2,0
OOT008467,01-09-2022,59,78000,71,0.7637,1,0.6387,0,730,0,11,0
OOT008468,01-09-2022,59,30000,38,0.7731,1,2.0325,0,753,1,5,0
OOT008469,01-09-2022,35,77000,31,0.4423,1,0.8706,0,607,2,10,0
OOT008470,01-09-2022,54,27000,31,0.3345,1,1.6497,180,726,3,2,0
OOT008471,01-09-2022,64,82000,17,0.842,1,0.8672,0,766,3,2,0
OOT008472,01-09-2022,46,44000,44,0.3479,1,1.9621,0,646,1,17,0
OOT008473,01-09-2022,48,45000,69,0.701,2,0.8777,0,573,2,1,0
OOT008474,01-09-2022,29,27000,32,0.6399,2,1.6441,0,624,0,4,0
OOT008475,01-09-2022,37,60000,49,0.3477,0,0.9104,30,695,0,1,0
OOT008476,01-09-2022,33,58000,26,0.4298,2,1.1774,0,624,4,9,0
OOT008477,01-09-2022,42,56000,58,0.5035,2,1.7838,30,667,4,5,0
OOT008478,01-09-2022,26,37000,31,0.6131,2,0.9929,0,763,1,1,0
OOT008479,01-09-2022,29,29000,9,0.418,0,1.3194,90,524,2,13,0
OOT008480,01-09-2022,32,54000,6,0.3186,0,1.2597,0,634,1,14,0
OOT008481,01-09-2022,33,64000,22,0.39,0,1.0727,30,762,1,17,0
OOT008482,01-09-2022,47,32000,22,0.2875,2,0.7244,0,703,3,11,0
OOT008483,01-09-2022,56,34000,70,0.5816,0,1.4379,30,581,4,12,0
OOT008484,01-09-2022,35,77000,56,0.3603,0,1.8793,0,676,2,12,0
OOT008485,01-09-2022,53,96000,52,0.3557,0,0.6017,0,685,0,1,0
OOT008486,01-09-2022,63,34000,71,0.0893,1,1.7913,0,595,5,1,0
OOT008487,01-09-2022,45,48000,29,0.4725,0,0.7624,0,746,1,14,0
OOT008488,01-09-2022,38,49000,69,0.6259,2,1.3572,30,736,1,3,0
OOT008489,01-09-2022,62,37000,72,0.2406,0,0.8474,0,777,4,9,0
OOT008490,01-09-2022,34,47000,11,0.5835,0,0.9925,30,612,4,12,0
OOT008491,01-09-2022,49,47000,72,0.3552,0,1.2902,0,676,0,8,0
OOT008492,01-09-2022,33,16000,30,0.6549,1,0.498,0,692,4,15,0
OOT008493,01-09-2022,41,27000,13,0.1248,0,0.7737,0,688,2,16,0
OOT008494,01-09-2022,60,48000,34,0.7823,0,1.191,60,626,3,17,0
OOT008495,01-09-2022,27,58000,19,0.2082,0,1.0815,0,723,1,11,0
OOT008496,01-09-2022,42,85000,23,0.4109,1,1.3905,0,653,2,1,0
OOT008497,01-09-2022,37,21000,54,0.3765,2,1.2577,0,594,1,15,0
OOT008498,01-09-2022,34,67000,58,0.363,0,0.8842,30,738,3,1,0
OOT008499,01-09-2022,56,72000,7,0.3675,1,0.6713,90,696,0,3,0
OOT008500,01-09-2022,45,33000,69,0.5434,0,0.9262,0,645,1,2,0
OOT008501,01-09-2022,48,65000,69,0.2632,1,1.8141,0,688,2,5,0
OOT008502,01-09-2022,32,23000,49,0.358,2,1.4278,0,668,1,9,0
OOT008503,01-09-2022,61,40000,57,0.4511,1,0.6421,0,577,1,7,0
OOT008504,01-09-2022,33,56000,46,0.497,2,1.3676,0,739,1,4,0
OOT008505,01-09-2022,35,31000,28,0.4989,1,0.4905,0,725,2,1,0
OOT008506,01-09-2022,27,23000,72,0.7261,0,0.8039,0,593,2,5,0
OOT008507,01-09-2022,26,44000,7,0.3858,2,0.9981,0,692,4,7,0
OOT008508,01-09-2022,38,76000,6,0.2321,1,0.5987,90,678,1,17,0
OOT008509,01-09-2022,48,48000,15,0.4917,0,0.9606,30,511,0,3,0
OOT008510,01-09-2022,27,47000,56,0.3309,2,0.5873,0,642,2,8,0
OOT008511,01-09-2022,35,93000,35,0.6722,0,1.9236,0,739,4,2,0
OOT008512,01-09-2022,48,35000,54,0.5431,0,0.7506,0,666,0,17,0
OOT008513,01-09-2022,40,92000,44,0.9065,2,0.6862,0,810,3,16,0
OOT008514,01-09-2022,29,56000,35,0.7802,3,0.7946,0,697,2,8,1
OOT008515,01-09-2022,60,39000,17,0.7507,1,0.5307,0,623,4,10,1
OOT008516,01-09-2022,32,108000,36,0.1327,0,1.231,30,726,1,11,0
OOT008517,01-09-2022,50,43000,6,0.4055,1,0.9361,0,683,5,15,0
OOT008518,01-09-2022,33,41000,38,0.4733,1,0.7301,30,521,4,15,0
OOT008519,01-09-2022,59,50000,21,0.336,0,1.9688,0,719,1,10,0
OOT008520,01-09-2022,24,44000,69,0.6225,0,1.3253,0,556,2,3,0
OOT008521,01-09-2022,58,73000,57,0.3071,0,1.0002,0,654,2,8,0
OOT008522,01-09-2022,26,64000,52,0.3502,1,0.497,0,690,2,14,0
OOT008523,01-09-2022,63,50000,57,0.3891,1,1.0531,0,641,1,2,0
OOT008524,01-09-2022,31,31000,68,0.3562,0,0.6178,30,647,2,8,0
OOT008525,01-09-2022,62,23000,18,0.4151,1,0.996,30,633,1,4,0
OOT008526,01-09-2022,43,58000,46,0.1834,0,0.9604,0,616,2,10,0
OOT008527,01-09-2022,51,51000,69,0.3138,2,0.5534,0,550,4,7,0
OOT008528,01-09-2022,57,31000,33,0.4005,0,1.0833,90,716,3,9,0
OOT008529,01-09-2022,62,36000,42,0.564,0,0.7929,0,638,0,16,0
OOT008530,01-09-2022,51,102000,20,0.5429,1,1.1996,0,647,1,3,0
OOT008531,01-09-2022,31,67000,43,0.578,0,1.3195,0,673,3,1,0
OOT008532,01-09-2022,60,22000,19,0.188,0,0.6988,0,648,1,12,0
OOT008533,01-09-2022,46,83000,29,0.7881,1,1.7969,0,654,2,16,1
OOT008534,01-09-2022,34,47000,8,0.5071,0,0.5127,0,620,1,16,0
OOT008535,01-09-2022,31,103000,46,0.8451,0,0.7567,0,666,6,14,0
OOT008536,01-09-2022,45,91000,60,0.2531,1,0.8492,60,697,1,3,0
OOT008537,01-09-2022,31,61000,63,0.2641,1,0.6156,0,564,1,1,0
OOT008538,01-09-2022,39,34000,34,0.646,1,1.1064,0,738,6,4,0
OOT008539,01-09-2022,42,67000,65,0.3628,1,1.3595,0,561,1,3,0
OOT008540,01-09-2022,35,90000,14,0.4842,1,2.1978,0,686,4,14,0
OOT008541,01-09-2022,34,77000,52,0.8063,0,1.4204,0,772,0,17,0
OOT008542,01-09-2022,35,34000,12,0.4385,1,0.9708,0,758,4,10,0
OOT008543,01-09-2022,43,39000,62,0.2343,1,2.8418,0,500,5,14,0
OOT008544,01-09-2022,52,49000,30,0.4329,2,1.1287,0,722,4,13,0
OOT008545,01-09-2022,47,25000,43,0.8233,0,0.7075,0,733,3,5,0
OOT008546,01-09-2022,63,61000,41,0.3389,1,0.4806,30,723,1,14,0
OOT008547,01-09-2022,61,59000,68,0.7839,2,0.4625,30,598,4,2,1
OOT008548,01-09-2022,63,20000,37,0.289,0,0.75,180,637,2,6,0
OOT008549,01-09-2022,58,49000,45,0.3856,1,1.8067,0,673,5,3,0
OOT008550,01-09-2022,34,31000,69,0.7231,0,0.6644,0,683,0,14,0
OOT008551,01-09-2022,46,80000,45,0.6394,1,1.0986,0,667,5,10,0
OOT008552,01-09-2022,49,57000,45,0.6343,0,1.5766,0,745,2,8,0
OOT008553,01-09-2022,48,84000,29,0.1915,0,1.1747,0,574,1,5,0
OOT008554,01-09-2022,34,45000,38,0.2486,2,0.5604,0,618,3,8,0
OOT008555,01-09-2022,30,53000,39,0.7587,1,0.9644,0,792,0,13,0
OOT008556,01-09-2022,33,116000,23,0.687,1,0.8529,0,715,0,2,0
OOT008557,01-09-2022,44,52000,33,0.3764,1,1.6426,30,704,1,16,0
OOT008558,01-09-2022,60,39000,8,0.5734,0,1.0034,0,729,0,17,0
OOT008559,01-09-2022,57,115000,43,0.6984,1,0.5964,0,622,6,17,0
OOT008560,01-09-2022,54,68000,63,0.3506,1,1.1565,0,594,2,6,0
OOT008561,01-09-2022,36,94000,14,0.6129,1,1.1397,60,617,2,2,1
OOT008562,01-09-2022,62,26000,21,0.5601,1,0.6265,0,675,2,5,0
OOT008563,01-09-2022,41,25000,71,0.1707,2,0.647,90,650,0,2,0
OOT008564,01-09-2022,58,37000,71,0.4154,0,0.9307,60,684,2,8,0
OOT008565,01-09-2022,59,71000,28,0.5612,0,1.0798,0,544,3,2,0
OOT008566,01-09-2022,40,48000,52,0.8018,0,0.672,0,586,4,11,0
OOT008567,01-09-2022,38,118000,53,0.696,2,0.363,0,632,1,16,0
OOT008568,01-09-2022,31,48000,7,0.6782,2,1.2699,60,575,6,13,1
OOT008569,01-09-2022,32,51000,12,0.5029,0,0.7988,0,644,2,11,0
OOT008570,01-09-2022,35,22000,24,0.4173,0,1.2998,0,627,0,11,0
OOT008571,01-09-2022,41,48000,10,0.6547,1,0.4733,30,578,1,8,1
OOT008572,01-09-2022,34,34000,45,0.5924,0,1.7331,0,609,1,5,0
OOT008573,01-09-2022,43,68000,14,0.4814,2,0.7828,0,751,3,17,0
OOT008574,01-09-2022,38,44000,40,0.4496,0,0.725,60,592,0,16,0
OOT008575,01-09-2022,29,21000,11,0.2977,1,1.652,0,718,3,3,0
OOT008576,01-09-2022,62,63000,38,0.4446,2,0.9633,0,544,6,15,1
OOT008577,01-09-2022,53,105000,64,0.4412,1,0.9716,0,741,1,17,0
OOT008578,01-09-2022,48,49000,26,0.5891,0,1.1933,0,689,3,5,0
OOT008579,01-09-2022,54,37000,67,0.1797,1,0.9706,30,607,2,1,0
OOT008580,01-09-2022,43,72000,62,0.3435,1,1.5414,0,661,1,1,0
OOT008581,01-09-2022,35,22000,33,0.5285,2,0.8144,0,743,0,4,0
OOT008582,01-09-2022,31,43000,39,0.7118,0,0.7068,0,560,1,8,1
OOT008583,01-09-2022,31,31000,66,0.2388,1,1.08,0,655,2,17,0
OOT008584,01-09-2022,40,66000,71,0.6078,0,0.732,0,678,0,2,0
OOT008585,01-09-2022,29,26000,56,0.3754,0,0.8837,0,702,2,3,0
OOT008586,01-09-2022,59,31000,68,0.3781,0,0.7996,0,722,1,6,0
OOT008587,01-09-2022,32,15000,31,0.1804,2,1.1965,0,775,0,10,0
OOT008588,01-09-2022,39,15000,64,0.6592,1,0.8286,180,598,2,17,1
OOT008589,01-09-2022,57,48000,69,0.1879,0,1.0108,0,708,3,5,0
OOT008590,01-09-2022,60,30000,64,0.5717,1,0.8888,0,679,2,15,0
OOT008591,01-09-2022,50,27000,15,0.7416,0,0.4489,0,741,2,11,0
OOT008592,01-09-2022,41,32000,55,0.2777,1,0.4362,0,644,1,6,0
OOT008593,01-09-2022,53,80000,47,0.3443,0,0.7352,0,643,1,8,0
OOT008594,01-09-2022,53,40000,66,0.61,0,0.7352,90,577,2,16,0
OOT008595,01-09-2022,27,67000,23,0.6166,1,1.6639,0,616,2,16,0
OOT008596,01-09-2022,41,58000,49,0.091,1,1.0357,0,767,1,5,0
OOT008597,01-09-2022,52,42000,44,0.9312,0,0.8107,30,548,1,13,0
OOT008598,01-09-2022,35,27000,49,0.6769,0,0.6709,0,730,2,4,0
OOT008599,01-09-2022,25,33000,35,0.1501,0,1.551,30,671,3,10,0
OOT008600,01-09-2022,38,83000,68,0.3597,0,1.433,0,744,3,5,0
OOT008601,01-09-2022,61,57000,23,0.588,0,0.8614,0,614,3,9,0
OOT008602,01-09-2022,63,73000,9,0.3779,1,0.5922,0,700,3,2,0
OOT008603,01-09-2022,27,20000,70,0.8935,0,1.2217,0,743,1,15,0
OOT008604,01-09-2022,40,52000,56,0.6349,0,1.4163,0,734,3,1,0
OOT008605,01-09-2022,33,84000,11,0.6116,0,1.2014,0,560,3,3,0
OOT008606,01-09-2022,61,118000,18,0.7589,1,0.9911,0,691,2,2,0
OOT008607,01-09-2022,63,22000,68,0.3394,0,1.0569,0,695,1,6,0
OOT008608,01-09-2022,36,81000,56,0.6924,2,0.9047,60,717,1,10,0
OOT008609,01-09-2022,25,38000,61,0.2779,1,0.4102,0,588,2,14,0
OOT008610,01-09-2022,41,69000,64,0.3212,0,0.6573,0,573,1,13,0
OOT008611,01-09-2022,51,49000,70,0.1428,0,0.6754,0,720,3,15,0
OOT008612,01-09-2022,48,79000,39,0.8026,0,0.8074,0,735,1,8,1
OOT008613,01-09-2022,33,34000,52,0.4334,0,0.7952,0,707,2,15,0
OOT008614,01-09-2022,59,33000,15,0.553,1,0.6874,60,607,0,8,0
OOT008615,01-09-2022,30,32000,38,0.5968,2,0.9385,30,681,2,2,0
OOT008616,01-09-2022,48,50000,33,0.6523,1,1.7933,0,703,4,12,0
OOT008617,01-09-2022,60,67000,21,0.6517,0,1.3912,0,740,0,17,0
OOT008618,01-09-2022,36,51000,23,0.5741,3,1.198,30,625,0,15,0
OOT008619,01-09-2022,28,89000,45,0.1663,1,0.9612,0,587,0,9,0
OOT008620,01-09-2022,59,61000,61,0.4936,0,1.2763,0,686,1,12,0
OOT008621,01-09-2022,35,58000,30,0.2913,2,1.0243,30,659,4,6,0
OOT008622,01-09-2022,60,107000,59,0.2116,1,1.3427,60,687,2,12,0
OOT008623,01-09-2022,52,41000,59,0.2891,0,1.4567,0,715,3,9,0
